order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-04965,2023-02-27,2023,1,2,February,Europe,Spain,Furniture,Shelving,Corporate,8,670.88,5367.04,2508.45,2858.59,53.26
ORD-04966,2023-11-27,2023,4,11,November,Asia Pacific,Australia,Furniture,Storage,Small Business,5,411.51,2057.55,1011.33,1046.22,50.85
ORD-04967,2022-05-21,2022,2,5,May,Europe,France,Electronics,Phones,Home Office,35,1375.27,48134.45,35105.45,13029.0,27.07
ORD-04968,2022-12-23,2022,4,12,December,Europe,Spain,Furniture,Storage,Home Office,13,356.89,4639.57,2480.61,2158.96,46.53
ORD-04969,2024-05-31,2024,2,5,May,North America,USA,Electronics,Audio,Small Business,43,943.76,40581.68,26650.26,13931.42,34.33
ORD-04970,2024-09-01,2024,3,9,September,Europe,Spain,Clothing,Accessories,Corporate,26,44.33,1152.58,650.43,502.15,43.57
ORD-04971,2022-10-08,2022,4,10,October,Latin America,Colombia,Electronics,Accessories,Consumer,44,594.48,26157.12,19268.55,6888.57,26.34
ORD-04972,2023-10-05,2023,4,10,October,Latin America,Colombia,Office Supplies,Pens,Home Office,37,12.48,461.76,183.46,278.3,60.27
ORD-04973,2022-06-21,2022,2,6,June,North America,Canada,Clothing,Sportswear,Consumer,11,105.55,1161.05,576.71,584.34,50.33
ORD-04974,2022-09-14,2022,3,9,September,North America,Canada,Electronics,Laptops,Small Business,16,1137.78,18204.48,10630.62,7573.86,41.6
ORD-04975,2023-10-29,2023,4,10,October,Europe,Germany,Electronics,Accessories,Small Business,6,1237.77,7426.62,4380.62,3046.0,41.01
ORD-04976,2023-05-08,2023,2,5,May,Latin America,Brazil,Office Supplies,Labels,Home Office,18,32.47,584.46,240.55,343.91,58.84
ORD-04977,2023-02-12,2023,1,2,February,Latin America,Colombia,Office Supplies,Organizers,Small Business,19,75.12,1427.28,534.12,893.16,62.58
ORD-04978,2023-12-11,2023,4,12,December,North America,Mexico,Furniture,Chairs,Corporate,49,339.06,16613.94,7227.13,9386.81,56.5
ORD-04979,2024-01-22,2024,1,1,January,Europe,Spain,Furniture,Chairs,Home Office,30,286.04,8581.2,4612.4,3968.8,46.25
ORD-04980,2024-02-17,2024,1,2,February,North America,Canada,Electronics,Laptops,Home Office,2,1249.57,2499.14,1602.69,896.45,35.87
ORD-04981,2024-02-21,2024,1,2,February,North America,Canada,Office Supplies,Paper,Home Office,46,53.98,2483.08,942.57,1540.51,62.04
ORD-04982,2024-05-11,2024,2,5,May,Latin America,Colombia,Office Supplies,Binders,Home Office,32,17.91,573.12,231.67,341.45,59.58
ORD-04983,2023-06-16,2023,2,6,June,North America,USA,Office Supplies,Paper,Home Office,13,69.07,897.91,416.42,481.49,53.62
ORD-04984,2024-12-01,2024,4,12,December,Europe,France,Clothing,Men's Wear,Consumer,36,17.03,613.08,346.4,266.68,43.5
ORD-04985,2022-11-15,2022,4,11,November,Latin America,Brazil,Clothing,Women's Wear,Consumer,38,166.38,6322.44,2869.64,3452.8,54.61
ORD-04986,2022-10-25,2022,4,10,October,North America,Mexico,Furniture,Storage,Consumer,40,677.58,27103.2,13737.45,13365.75,49.31
ORD-04987,2022-09-21,2022,3,9,September,Asia Pacific,Japan,Electronics,Audio,Small Business,48,1434.89,68874.72,42868.17,26006.55,37.76
ORD-04988,2022-07-30,2022,3,7,July,North America,Mexico,Clothing,Footwear,Home Office,48,209.85,10072.8,4344.21,5728.59,56.87
ORD-04989,2024-04-22,2024,2,4,April,North America,Canada,Furniture,Storage,Corporate,33,503.3,16608.9,7000.17,9608.73,57.85
ORD-04990,2023-11-22,2023,4,11,November,North America,Canada,Clothing,Women's Wear,Consumer,40,37.14,1485.6,879.38,606.22,40.81
ORD-04991,2023-05-19,2023,2,5,May,North America,USA,Office Supplies,Binders,Small Business,44,72.75,3201.0,1728.66,1472.34,46.0
ORD-04992,2023-12-07,2023,4,12,December,Asia Pacific,South Korea,Furniture,Tables,Home Office,5,355.77,1778.85,744.57,1034.28,58.14
ORD-04993,2023-10-19,2023,4,10,October,Latin America,Chile,Office Supplies,Paper,Consumer,30,41.42,1242.6,477.04,765.56,61.61
ORD-04994,2023-05-31,2023,2,5,May,Europe,Spain,Furniture,Storage,Corporate,19,101.61,1930.59,819.14,1111.45,57.57
ORD-04995,2023-11-15,2023,4,11,November,Europe,France,Clothing,Men's Wear,Home Office,38,218.38,8298.44,4182.04,4116.4,49.6
ORD-04996,2024-10-31,2024,4,10,October,Latin America,Colombia,Office Supplies,Organizers,Home Office,46,71.49,3288.54,1317.35,1971.19,59.94
ORD-04997,2022-10-19,2022,4,10,October,Latin America,Argentina,Furniture,Chairs,Home Office,21,613.77,12889.17,6470.63,6418.54,49.8
ORD-04998,2023-07-27,2023,3,7,July,North America,Canada,Electronics,Laptops,Home Office,5,1165.81,5829.05,3448.46,2380.59,40.84
ORD-04999,2024-02-16,2024,1,2,February,Latin America,Colombia,Clothing,Sportswear,Small Business,45,175.36,7891.2,4626.39,3264.81,41.37
ORD-05000,2023-08-24,2023,3,8,August,Latin America,Chile,Electronics,Laptops,Corporate,22,496.49,10922.78,7633.42,3289.36,30.11
ORD-05001,2023-05-25,2023,2,5,May,Asia Pacific,Japan,Electronics,Accessories,Small Business,9,584.53,5260.77,3536.16,1724.61,32.78
ORD-05002,2024-07-01,2024,3,7,July,Latin America,Colombia,Clothing,Women's Wear,Consumer,27,285.53,7709.31,4660.27,3049.04,39.55
ORD-05003,2023-04-23,2023,2,4,April,Europe,Spain,Clothing,Footwear,Home Office,7,144.43,1011.01,412.86,598.15,59.16
ORD-05004,2023-05-31,2023,2,5,May,Latin America,Brazil,Electronics,Audio,Consumer,1,319.71,319.71,189.77,129.94,40.64
ORD-05005,2023-07-18,2023,3,7,July,Europe,France,Furniture,Tables,Consumer,32,596.72,19095.04,8394.55,10700.49,56.04
ORD-05006,2022-04-19,2022,2,4,April,Europe,UK,Electronics,Accessories,Home Office,28,626.2,17533.6,12106.33,5427.27,30.95
ORD-05007,2024-10-24,2024,4,10,October,Asia Pacific,India,Clothing,Sportswear,Home Office,23,148.1,3406.3,2089.38,1316.92,38.66
ORD-05008,2024-10-03,2024,4,10,October,Asia Pacific,India,Clothing,Men's Wear,Consumer,30,43.2,1296.0,815.63,480.37,37.07
ORD-05009,2023-08-25,2023,3,8,August,North America,Canada,Furniture,Desks,Home Office,7,521.74,3652.18,1476.03,2176.15,59.58
ORD-05010,2024-10-07,2024,4,10,October,Latin America,Chile,Clothing,Sportswear,Home Office,10,291.78,2917.8,1180.06,1737.74,59.56
ORD-05011,2023-04-14,2023,2,4,April,Latin America,Colombia,Electronics,Laptops,Home Office,9,1494.26,13448.34,8100.01,5348.33,39.77
ORD-05012,2022-07-17,2022,3,7,July,Europe,UK,Clothing,Footwear,Consumer,15,121.57,1823.55,827.89,995.66,54.6
ORD-05013,2022-12-31,2022,4,12,December,Asia Pacific,South Korea,Office Supplies,Organizers,Corporate,46,46.54,2140.84,1172.97,967.87,45.21
ORD-05014,2022-05-25,2022,2,5,May,North America,Mexico,Office Supplies,Labels,Small Business,4,20.64,82.56,33.87,48.69,58.98
ORD-05015,2023-10-12,2023,4,10,October,Latin America,Chile,Clothing,Men's Wear,Small Business,27,55.89,1509.03,788.81,720.22,47.73
ORD-05016,2022-11-08,2022,4,11,November,Europe,France,Office Supplies,Pens,Consumer,18,43.38,780.84,385.93,394.91,50.58
ORD-05017,2022-09-04,2022,3,9,September,Europe,Italy,Furniture,Shelving,Home Office,16,460.02,7360.32,4386.55,2973.77,40.4
ORD-05018,2022-05-16,2022,2,5,May,North America,USA,Office Supplies,Labels,Home Office,4,92.65,370.6,201.78,168.82,45.55
ORD-05019,2023-07-27,2023,3,7,July,North America,Mexico,Clothing,Men's Wear,Home Office,12,76.25,915.0,568.32,346.68,37.89
ORD-05020,2023-03-22,2023,1,3,March,North America,USA,Office Supplies,Binders,Home Office,41,34.58,1417.78,620.94,796.84,56.2
ORD-05021,2024-11-15,2024,4,11,November,Latin America,Chile,Furniture,Chairs,Small Business,39,614.93,23982.27,13686.96,10295.31,42.93
ORD-05022,2022-12-30,2022,4,12,December,North America,USA,Electronics,Accessories,Home Office,35,246.89,8641.15,6078.1,2563.05,29.66
ORD-05023,2022-06-15,2022,2,6,June,North America,Canada,Office Supplies,Paper,Small Business,44,74.54,3279.76,1520.12,1759.64,53.65
ORD-05024,2023-04-29,2023,2,4,April,Europe,France,Electronics,Tablets,Consumer,40,900.83,36033.2,26306.65,9726.55,26.99
ORD-05025,2023-10-16,2023,4,10,October,Latin America,Chile,Furniture,Tables,Home Office,31,100.77,3123.87,1281.73,1842.14,58.97
ORD-05026,2024-05-18,2024,2,5,May,Latin America,Chile,Furniture,Desks,Home Office,45,370.11,16654.95,9162.8,7492.15,44.98
ORD-05027,2024-08-05,2024,3,8,August,Latin America,Brazil,Furniture,Chairs,Corporate,45,472.92,21281.4,11303.54,9977.86,46.89
ORD-05028,2022-06-26,2022,2,6,June,Latin America,Brazil,Clothing,Men's Wear,Corporate,42,15.41,647.22,329.85,317.37,49.04
ORD-05029,2023-07-21,2023,3,7,July,Asia Pacific,Australia,Furniture,Tables,Home Office,13,419.44,5452.72,2181.17,3271.55,60.0
ORD-05030,2022-01-22,2022,1,1,January,Latin America,Brazil,Clothing,Accessories,Home Office,37,135.74,5022.38,2395.07,2627.31,52.31
ORD-05031,2022-06-29,2022,2,6,June,Latin America,Colombia,Clothing,Accessories,Corporate,45,186.63,8398.35,3733.94,4664.41,55.54
ORD-05032,2022-10-17,2022,4,10,October,Europe,Spain,Clothing,Sportswear,Corporate,31,149.18,4624.58,2274.19,2350.39,50.82
ORD-05033,2024-10-02,2024,4,10,October,Asia Pacific,Australia,Clothing,Footwear,Corporate,1,267.75,267.75,145.92,121.83,45.5
ORD-05034,2024-05-07,2024,2,5,May,Asia Pacific,China,Electronics,Audio,Corporate,10,211.86,2118.6,1238.66,879.94,41.53
ORD-05035,2024-08-01,2024,3,8,August,Asia Pacific,Japan,Furniture,Desks,Home Office,49,354.6,17375.4,7779.07,9596.33,55.23
ORD-05036,2022-01-07,2022,1,1,January,Asia Pacific,Australia,Office Supplies,Organizers,Home Office,50,27.08,1354.0,628.29,725.71,53.6
ORD-05037,2024-05-18,2024,2,5,May,Europe,France,Clothing,Footwear,Corporate,36,137.11,4935.96,2162.22,2773.74,56.19
ORD-05038,2024-10-25,2024,4,10,October,North America,USA,Electronics,Laptops,Small Business,18,419.85,7557.3,4327.62,3229.68,42.74
ORD-05039,2023-05-06,2023,2,5,May,Latin America,Chile,Furniture,Desks,Corporate,16,612.01,9792.16,4906.8,4885.36,49.89
ORD-05040,2024-05-29,2024,2,5,May,Europe,Italy,Clothing,Sportswear,Corporate,23,180.54,4152.42,2193.23,1959.19,47.18
ORD-05041,2024-07-05,2024,3,7,July,Latin America,Brazil,Clothing,Accessories,Corporate,16,66.45,1063.2,513.69,549.51,51.68
ORD-05042,2023-04-28,2023,2,4,April,Latin America,Chile,Furniture,Shelving,Consumer,25,132.46,3311.5,1948.48,1363.02,41.16
ORD-05043,2024-04-07,2024,2,4,April,North America,Mexico,Furniture,Desks,Corporate,39,745.46,29072.94,16912.9,12160.04,41.83
ORD-05044,2023-12-20,2023,4,12,December,Latin America,Chile,Furniture,Desks,Small Business,12,344.41,4132.92,2095.06,2037.86,49.31
ORD-05045,2022-04-26,2022,2,4,April,Latin America,Chile,Clothing,Sportswear,Small Business,43,258.21,11103.03,6417.56,4685.47,42.2
ORD-05046,2024-09-14,2024,3,9,September,North America,Mexico,Electronics,Tablets,Small Business,17,995.49,16923.33,12379.01,4544.32,26.85
ORD-05047,2023-04-12,2023,2,4,April,Europe,UK,Office Supplies,Binders,Home Office,3,70.75,212.25,102.67,109.58,51.63
ORD-05048,2022-10-15,2022,4,10,October,Latin America,Brazil,Electronics,Laptops,Home Office,36,400.34,14412.24,9924.04,4488.2,31.14
ORD-05049,2024-10-17,2024,4,10,October,Asia Pacific,Japan,Office Supplies,Labels,Small Business,49,15.55,761.95,326.64,435.31,57.13
ORD-05050,2023-03-10,2023,1,3,March,Asia Pacific,Japan,Clothing,Women's Wear,Small Business,12,284.16,3409.92,1589.37,1820.55,53.39
ORD-05051,2023-12-15,2023,4,12,December,Latin America,Argentina,Clothing,Sportswear,Consumer,30,107.0,3210.0,1396.25,1813.75,56.5
ORD-05052,2024-11-06,2024,4,11,November,Asia Pacific,South Korea,Electronics,Phones,Small Business,28,889.47,24905.16,18177.67,6727.49,27.01
ORD-05053,2022-11-26,2022,4,11,November,Asia Pacific,Australia,Electronics,Tablets,Home Office,40,143.95,5758.0,3199.95,2558.05,44.43
ORD-05054,2023-04-03,2023,2,4,April,Asia Pacific,South Korea,Clothing,Accessories,Home Office,21,92.87,1950.27,894.61,1055.66,54.13
ORD-05055,2024-03-13,2024,1,3,March,North America,Mexico,Electronics,Accessories,Small Business,30,774.23,23226.9,13436.39,9790.51,42.15
ORD-05056,2022-11-26,2022,4,11,November,Latin America,Colombia,Clothing,Men's Wear,Home Office,16,230.52,3688.32,1693.81,1994.51,54.08
ORD-05057,2022-03-11,2022,1,3,March,Latin America,Brazil,Furniture,Tables,Consumer,31,626.88,19433.28,11047.32,8385.96,43.15
ORD-05058,2024-06-13,2024,2,6,June,Europe,Italy,Electronics,Tablets,Home Office,16,206.99,3311.84,2398.33,913.51,27.58
ORD-05059,2022-01-21,2022,1,1,January,North America,Canada,Electronics,Laptops,Consumer,32,1154.43,36941.76,22845.09,14096.67,38.16
ORD-05060,2022-01-14,2022,1,1,January,Latin America,Brazil,Office Supplies,Pens,Home Office,37,55.33,2047.21,806.21,1241.0,60.62
ORD-05061,2023-06-14,2023,2,6,June,Asia Pacific,Australia,Office Supplies,Organizers,Corporate,12,37.18,446.16,167.5,278.66,62.46
ORD-05062,2023-09-26,2023,3,9,September,Asia Pacific,Japan,Furniture,Storage,Home Office,42,647.31,27187.02,11339.13,15847.89,58.29
ORD-05063,2024-07-04,2024,3,7,July,Europe,Germany,Electronics,Laptops,Home Office,28,849.87,23796.36,15866.46,7929.9,33.32
ORD-05064,2022-03-27,2022,1,3,March,Asia Pacific,India,Office Supplies,Paper,Small Business,14,6.24,87.36,37.76,49.6,56.78
ORD-05065,2022-05-11,2022,2,5,May,Europe,Italy,Clothing,Accessories,Consumer,5,26.7,133.5,68.53,64.97,48.67
ORD-05066,2024-02-09,2024,1,2,February,Europe,Italy,Furniture,Chairs,Corporate,35,242.05,8471.75,4135.58,4336.17,51.18
ORD-05067,2024-11-29,2024,4,11,November,Latin America,Argentina,Furniture,Chairs,Corporate,36,631.23,22724.28,10393.62,12330.66,54.26
ORD-05068,2024-01-09,2024,1,1,January,Asia Pacific,Japan,Office Supplies,Organizers,Corporate,48,87.11,4181.28,1552.79,2628.49,62.86
ORD-05069,2022-07-16,2022,3,7,July,Latin America,Brazil,Office Supplies,Labels,Small Business,21,38.62,811.02,326.59,484.43,59.73
ORD-05070,2022-05-20,2022,2,5,May,Asia Pacific,Australia,Electronics,Audio,Small Business,23,1317.14,30294.22,22660.42,7633.8,25.2
ORD-05071,2024-07-29,2024,3,7,July,Europe,Spain,Electronics,Tablets,Small Business,20,417.56,8351.2,5477.53,2873.67,34.41
ORD-05072,2022-03-17,2022,1,3,March,Latin America,Argentina,Furniture,Chairs,Consumer,24,690.58,16573.92,7930.61,8643.31,52.15
ORD-05073,2023-09-25,2023,3,9,September,Asia Pacific,India,Electronics,Tablets,Consumer,9,65.24,587.16,421.59,165.57,28.2
ORD-05074,2022-04-18,2022,2,4,April,Latin America,Chile,Office Supplies,Organizers,Consumer,24,46.11,1106.64,393.76,712.88,64.42
ORD-05075,2023-12-16,2023,4,12,December,Asia Pacific,Australia,Clothing,Footwear,Corporate,31,109.0,3379.0,1835.59,1543.41,45.68
ORD-05076,2023-05-25,2023,2,5,May,Asia Pacific,India,Office Supplies,Binders,Consumer,46,48.86,2247.56,872.37,1375.19,61.19
ORD-05077,2022-11-09,2022,4,11,November,Latin America,Brazil,Electronics,Phones,Small Business,18,250.22,4503.96,2924.95,1579.01,35.06
ORD-05078,2023-09-24,2023,3,9,September,Europe,Germany,Electronics,Phones,Consumer,9,157.69,1419.21,904.56,514.65,36.26
ORD-05079,2022-10-01,2022,4,10,October,Europe,Spain,Clothing,Women's Wear,Consumer,15,297.73,4465.95,2845.23,1620.72,36.29
ORD-05080,2023-05-26,2023,2,5,May,Europe,UK,Office Supplies,Pens,Corporate,32,97.93,3133.76,1431.51,1702.25,54.32
ORD-05081,2022-01-27,2022,1,1,January,Latin America,Argentina,Furniture,Desks,Home Office,41,426.53,17487.73,7531.65,9956.08,56.93
ORD-05082,2024-01-17,2024,1,1,January,Latin America,Chile,Clothing,Sportswear,Home Office,36,24.71,889.56,364.88,524.68,58.98
ORD-05083,2023-12-18,2023,4,12,December,Europe,Italy,Electronics,Tablets,Home Office,4,730.22,2920.88,2139.76,781.12,26.74
ORD-05084,2023-10-06,2023,4,10,October,Asia Pacific,India,Electronics,Audio,Small Business,30,971.77,29153.1,19654.99,9498.11,32.58
ORD-05085,2023-07-15,2023,3,7,July,North America,Canada,Electronics,Tablets,Consumer,19,1021.07,19400.33,11722.07,7678.26,39.58
ORD-05086,2024-04-12,2024,2,4,April,Asia Pacific,Australia,Electronics,Accessories,Consumer,27,185.14,4998.78,3667.82,1330.96,26.63
ORD-05087,2024-03-21,2024,1,3,March,Latin America,Chile,Office Supplies,Pens,Home Office,43,86.38,3714.34,1547.05,2167.29,58.35
ORD-05088,2024-03-28,2024,1,3,March,Latin America,Chile,Clothing,Accessories,Home Office,40,187.28,7491.2,4119.27,3371.93,45.01
ORD-05089,2022-12-12,2022,4,12,December,Asia Pacific,Australia,Furniture,Desks,Consumer,28,718.43,20116.04,8774.64,11341.4,56.38
ORD-05090,2024-02-20,2024,1,2,February,Asia Pacific,South Korea,Office Supplies,Labels,Small Business,7,66.39,464.73,191.66,273.07,58.76
ORD-05091,2022-11-25,2022,4,11,November,Europe,Spain,Furniture,Shelving,Consumer,43,443.87,19086.41,9062.42,10023.99,52.52
ORD-05092,2023-02-28,2023,1,2,February,Asia Pacific,Japan,Furniture,Chairs,Corporate,23,551.72,12689.56,6169.6,6519.96,51.38
ORD-05093,2022-01-10,2022,1,1,January,Europe,Spain,Office Supplies,Organizers,Home Office,30,22.83,684.9,373.69,311.21,45.44
ORD-05094,2023-01-28,2023,1,1,January,Europe,Germany,Electronics,Accessories,Consumer,40,1157.3,46292.0,31931.61,14360.39,31.02
ORD-05095,2024-04-14,2024,2,4,April,Europe,France,Office Supplies,Labels,Home Office,43,98.97,4255.71,1657.2,2598.51,61.06
ORD-05096,2023-03-18,2023,1,3,March,Asia Pacific,India,Office Supplies,Paper,Home Office,29,55.13,1598.77,647.14,951.63,59.52
ORD-05097,2024-07-13,2024,3,7,July,Latin America,Argentina,Clothing,Men's Wear,Home Office,27,227.57,6144.39,2982.41,3161.98,51.46
ORD-05098,2024-09-20,2024,3,9,September,North America,Canada,Electronics,Audio,Home Office,17,1352.41,22990.97,13331.69,9659.28,42.01
ORD-05099,2022-09-12,2022,3,9,September,North America,Mexico,Office Supplies,Pens,Consumer,38,36.71,1394.98,738.75,656.23,47.04
ORD-05100,2022-09-16,2022,3,9,September,Asia Pacific,China,Clothing,Women's Wear,Home Office,1,103.71,103.71,43.21,60.5,58.34
ORD-05101,2022-06-28,2022,2,6,June,Latin America,Brazil,Clothing,Accessories,Consumer,20,187.95,3759.0,1791.1,1967.9,52.35
ORD-05102,2024-10-05,2024,4,10,October,Asia Pacific,China,Electronics,Phones,Small Business,40,1237.55,49502.0,28172.85,21329.15,43.09
ORD-05103,2022-08-12,2022,3,8,August,Latin America,Colombia,Electronics,Tablets,Corporate,13,1327.58,17258.54,11132.35,6126.19,35.5
ORD-05104,2024-11-26,2024,4,11,November,North America,USA,Office Supplies,Paper,Consumer,1,64.78,64.78,30.69,34.09,52.62
ORD-05105,2024-09-24,2024,3,9,September,Asia Pacific,India,Electronics,Tablets,Consumer,20,1360.24,27204.8,18134.04,9070.76,33.34
ORD-05106,2022-07-22,2022,3,7,July,Asia Pacific,Australia,Furniture,Storage,Corporate,25,404.48,10112.0,5155.19,4956.81,49.02
ORD-05107,2024-08-14,2024,3,8,August,Latin America,Chile,Electronics,Audio,Home Office,16,121.94,1951.04,1422.23,528.81,27.1
ORD-05108,2024-02-23,2024,1,2,February,Asia Pacific,South Korea,Furniture,Tables,Corporate,42,579.41,24335.22,14043.25,10291.97,42.29
ORD-05109,2022-03-06,2022,1,3,March,North America,Canada,Clothing,Accessories,Consumer,16,86.46,1383.36,560.92,822.44,59.45
ORD-05110,2022-01-15,2022,1,1,January,North America,Canada,Office Supplies,Paper,Consumer,33,69.04,2278.32,835.53,1442.79,63.33
ORD-05111,2024-11-17,2024,4,11,November,Europe,UK,Electronics,Laptops,Small Business,16,764.82,12237.12,8479.09,3758.03,30.71
ORD-05112,2024-07-24,2024,3,7,July,Europe,Germany,Furniture,Tables,Small Business,40,200.93,8037.2,4592.63,3444.57,42.86
ORD-05113,2022-05-02,2022,2,5,May,Europe,Germany,Clothing,Men's Wear,Consumer,17,109.61,1863.37,961.65,901.72,48.39
ORD-05114,2024-01-01,2024,1,1,January,Europe,Germany,Clothing,Accessories,Corporate,4,89.15,356.6,228.7,127.9,35.87
ORD-05115,2023-12-06,2023,4,12,December,Latin America,Argentina,Office Supplies,Pens,Home Office,40,14.17,566.8,264.97,301.83,53.25
ORD-05116,2023-08-30,2023,3,8,August,North America,Mexico,Clothing,Men's Wear,Small Business,11,218.78,2406.58,1243.63,1162.95,48.32
ORD-05117,2022-07-03,2022,3,7,July,Asia Pacific,China,Electronics,Accessories,Consumer,39,471.89,18403.71,12385.44,6018.27,32.7
ORD-05118,2024-06-08,2024,2,6,June,Asia Pacific,India,Office Supplies,Paper,Corporate,45,97.48,4386.6,1851.76,2534.84,57.79
ORD-05119,2022-12-21,2022,4,12,December,Latin America,Brazil,Electronics,Accessories,Corporate,11,234.39,2578.29,1515.69,1062.6,41.21
ORD-05120,2023-06-16,2023,2,6,June,Latin America,Argentina,Office Supplies,Labels,Corporate,10,33.56,335.6,139.34,196.26,58.48
ORD-05121,2024-09-15,2024,3,9,September,Latin America,Colombia,Furniture,Storage,Small Business,30,238.5,7155.0,3370.53,3784.47,52.89
ORD-05122,2024-01-21,2024,1,1,January,Europe,Italy,Office Supplies,Organizers,Corporate,28,24.18,677.04,303.38,373.66,55.19
ORD-05123,2024-05-17,2024,2,5,May,Latin America,Brazil,Furniture,Chairs,Consumer,11,596.1,6557.1,2790.2,3766.9,57.45
ORD-05124,2022-05-27,2022,2,5,May,Latin America,Colombia,Furniture,Shelving,Home Office,19,167.49,3182.31,1742.06,1440.25,45.26
